playerID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,meFirst,meLast,meGiven,weight,height,bats,throws,debut,filGame,retroID,bbrefID,deathDate,birthDate
seguife01,1975,1,19,Pama,Bocas del Toro,Bocas del Toro,,,,,,,Ferndo,Seguignol,Ferndo Alfredo,257,77,B,R,9/5/1998,9/28/2003,seguf001,seguife01,,1/19/1975
segurje01,1990,3,17,D.R.,San Juan,San Juan de la Magua,,,,,,,Jean,Segura,Jean Carlos Enrique,220,70,R,R,7/24/2012,10/5/2022,seguj002,segurje01,,3/17/1990
segurjo01,1963,1,26,D.R.,Baraho,Fundacion,,,,,,,Jose,Segura,Jose Altagracia,180,71,R,R,4/10/1988,7/4/1991,seguj001,segurjo01,,1/26/1963
selkige01,1908,1,4,CAN,ON,Huntsville,1987,1,19,USA,FL,Fort Lauderdale,George,Selkirk,George Alexander,182,73,L,R,8/12/1934,9/27/1942,selkg101,selkige01,1/19/1987,1/4/1908
senzaan01,1995,1,21,Venezuela,Carabobo,Valencia,,,,,,,Antonio,Senzatela,Antonio,236,73,R,R,4/6/2017,8/18/2022,senza001,senzaan01,,1/21/1995
seoja01,1977,5,24,South Korea,Gwangju,Gwangju,,,,,,,Jae Weong,Seo,Jae Weong,215,73,R,R,7/21/2002,5/29/2007,seo-j001,seoja01,,5/24/1977
septile01,1985,7,7,D.R.,Distrito ciol,Santo Domingo,,,,,,,Leyson,Septimo,Leyson,200,73,L,L,6/29/2012,10/3/2012,septl001,septile01,,7/7/1985
serraal01,1981,2,18,Venezuela,Anzoategui,Barcelo,,,,,,,Alex,Serrano,Alex Eleazar,200,73,R,R,4/16/2008,4/16/2008,serra001,serraal01,,2/18/1981
serrawa01,1978,6,2,D.R.,Distrito ciol,Santo Domingo,,,,,,,Wascar,Serrano,Wascar Radames,180,74,R,R,5/12/2001,10/5/2001,serrw001,serrawa01,,6/2/1978
severan01,1994,9,17,D.R.,Distrito ciol,Santo Domingo,,,,,,,Anderson,Severino,Anderson,190,70,L,L,4/14/2022,4/29/2022,sevea002,severan01,,9/17/1994
severat01,1984,11,6,D.R.,Sanchez Ramirez,Cotui,,,,,,,Atahualpa,Severino,Atahualpa O.,220,71,L,L,9/6/2011,9/26/2011,sevea001,severat01,,11/6/1984
severlu01,1994,2,20,D.R.,Hato Mayor,Saba de la Mar,,,,,,,Luis,Severino,Luis,218,74,R,R,8/5/2015,10/3/2022,sevel001,severlu01,,2/20/1994
severpe01,1993,7,20,D.R.,Monsenor Nouel,Boo,,,,,,,Pedro,Severino,Pedro,235,73,R,R,9/20/2015,8/2/2022,sevep001,severpe01,,7/20/1993
,,,,,,,,,,,,,,,,,,,,,,,,,
shallgu01,1858,3,29,Germany,,Paderborn,1937,10,28,USA,OH,Cincinti,Gus,Shallix,August,165,71,R,R,1884-06-22,1885-06-02,shalg101,shallgu01,10/28/1937,1858-03-29
shankha01,1946,7,29,CAN,ON,Toronto,,,,,,,Harvey,Shank,Harvey Tillman,220,76,R,R,5/16/1970,5/16/1970,shanh102,shankha01,,7/29/1946
shawal01,1873,5,22,United Kingdom,Staffordshire,Burslem,1958,3,25,USA,OH,Uhrichsville,Al,Shaw,Alfred Louis,170,68,R,R,6/10/1901,9/14/1909,shawa101,shawal01,3/25/1958,1873-05-22
,,,,,,,,,,,,,,,,,,,,,,,,,
shielvi01,1900,11,18,CAN,NB,Fredericton,1952,10,17,CAN,NB,Plaster Rock,Vince,Shields,Vincent William,185,71,L,R,9/20/1924,9/25/1924,shiev101,shielvi01,10/17/1952,11/18/1900
,,,,,,,,,,,,,,,,,,,,,,,,,
shinjts01,1972,1,28,Japan,gasaki,Tsushima,,,,,,,Tsuyoshi,Shinjo,Tsuyoshi,185,73,R,R,4/3/2001,6/27/2003,shint001,shinjts01,,1/28/1972
shipada01,1959,11,13,CAN,AB,Edmonton,,,,,,,Dave,Shipanoff,David Noel,185,74,R,R,8/10/1985,10/5/1985,shipd001,shipada01,,11/13/1959
shiplcr01,1963,1,7,Australia,New South Wales,Parramatta,,,,,,,Craig,Shipley,Craig Barry,175,73,R,R,6/22/1986,9/25/1998,shipc001,shiplcr01,,1/7/1963
siddajo01,1967,10,25,CAN,ON,Windsor,,,,,,,Joe,Siddall,Joseph Todd,200,73,L,R,7/28/1993,9/26/1998,siddj001,siddajo01,,10/25/1967
sierrca01,1967,3,27,P.R.,,Rio Piedras,,,,,,,Candy,Sierra,Ulises,190,74,R,R,4/6/1988,6/10/1988,sierc001,sierrca01,,3/27/1967
sierrma01,1996,4,7,D.R.,San Cristobal,San Cristobal,,,,,,,Magneuris,Sierra,Magneuris,178,71,L,L,5/7/2017,9/22/2022,sierm002,sierrma01,,4/7/1996
sierrmo01,1988,9,24,D.R.,Distrito ciol,Santo Domingo,,,,,,,Moises,Sierra,Moises,233,73,R,R,7/31/2012,5/15/2018,sierm001,sierrmo01,,9/24/1988
sierrru01,1965,10,6,P.R.,,Rio Piedras,,,,,,,Ruben,Sierra,Ruben Angel,175,73,B,R,6/1/1986,7/9/2006,sierr001,sierrru01,,10/6/1965
silvaca01,1979,4,23,Venezuela,Bolivar,Bolivar,,,,,,,Carlos,Silva,Carlos,280,76,R,R,4/1/2002,9/7/2010,silvc001,silvaca01,,4/23/1979
silvajo01,1973,12,19,Mexico,Baja California,Tijua,,,,,,,Jose,Silva,Jose Leonel,235,78,R,R,9/10/1996,9/28/2002,silvj001,silvajo01,,12/19/1973
silvawa01,1977,1,4,Mexico,Siloa,Mazatlan,,,,,,,Walter,Silva,Walter,190,73,R,R,4/8/2009,7/6/2009,silvw001,silvawa01,,1/4/1977
silvelu01,1956,10,23,D.R.,Santiago,Villa Gonzalez,,,,,,,Luis,Silverio,Luis Pascual,165,71,R,R,9/9/1978,9/30/1978,silvl101,silvelu01,,10/23/1956
silveto01,1945,10,14,D.R.,Santiago,Santiago,2011,4,2,D.R.,Santiago,Santiago,Tom,Silverio,Tomas Roberto,170,70,L,L,4/30/1970,5/15/1972,silvt101,silveto01,4/2/2011,10/14/1945
simmoan01,1989,9,4,Curacao,,Mundo Nobo,,,,,,,Andrelton,Simmons,Andrelton Alexander,195,74,R,R,6/2/2012,7/10/2022,simma001,simmoan01,,9/4/1989
simol01,1981,5,8,D.R.,Santiago,Santiago,,,,,,,Alfredo,Simon,Alfredo,265,78,R,R,9/6/2008,9/5/2016,simoa001,simol01,,5/8/1981
simonra01,1975,5,25,Curacao,,Willemstad,,,,,,,Randall,Simon,Randall Carlito,180,72,L,L,9/1/1997,9/30/2006,simor001,simonra01,,5/25/1975
sinclst01,1971,8,2,CAN,BC,Victoria,,,,,,,Steve,Sinclair,Steven Scott,190,74,L,L,4/25/1998,10/3/1999,sincs001,sinclst01,,8/2/1971
sincobe01,1887,9,8,CAN,BC,Barkerville,1946,8,1,USA,MI,Houghton,Bert,Sincock,Herbert Sylvester,165,70,L,L,6/25/1908,6/25/1908,sincb101,sincobe01,8/1/1946,1887-09-08
sirijo01,1995,7,22,D.R.,Monte Plata,Saba Grande de Boya,,,,,,,Jose,Siri,Jose Alexander,175,74,R,R,9/3/2021,10/5/2022,sirij001,sirijo01,,7/22/1995
sketcbu01,1919,3,30,CAN,MB,Virden,1979,12,19,USA,CA,Los Angeles,Harry,Sketchley,Harry Clement,180,70,L,L,4/14/1942,4/29/1942,sketb101,sketcbu01,12/19/1979,3/30/1919
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
smithed05,1863,11,2,CAN,ON,Sparta,1948,7,5,CAN,ON,St. Thomas,Ed,Smith,Edgar Alexander,,,,,1884-04-18,1884-05-22,smite110,smithed05,7/5/1948,1863-11-02
smithfr01,1857,11,24,CAN,ON,Fonthill,1928,10,11,USA,NY,Candaigua,Frank,Smith,Frank L.,175,70,R,,1884-08-06,1884-10-03,smitf105,smithfr01,10/11/1928,1857-11-24
smithha03,1874,10,31,United Kingdom,Yorkshire,,1933,2,17,USA,NJ,Salem,Harry,Smith,Harry Thomas,165,68,R,R,7/11/1901,9/15/1910,smith104,smithha03,2/17/1933,1874-10-31
smithkl01,1887,1,4,United Kingdom,London,London,1959,11,15,USA,MA,Springfield,Klondike,Smith,Armstrong Frederick,160,69,L,L,9/28/1912,10/5/1912,smitk103,smithkl01,11/15/1959,1887-01-04
smithpo01,1856,10,12,CAN,NS,Digby,1927,4,18,USA,MA,Boston,Pop,Smith,Charles Marvin,170,71,R,R,1880-05-01,1891-06-09,smitp101,smithpo01,4/18/1927,1856-10-12
smithto01,1851,,,CAN,ON,Guelph,1889,3,27,USA,MI,Detroit,Tom,Smith,Thomas N.,141,68,R,,1875-09-15,1875-10-09,smitt103,smithto01,1889-03-27,
snydeco01,1873,5,6,CAN,ON,Chingacousy,1917,4,21,CAN,ON,Toronto,Cooney,Snyder,Abraham Conrad,180,75,R,,1898-05-19,1898-06-19,snydc101,snydeco01,4/21/1917,1873-05-06
socolmi01,1986,7,24,Venezuela,Distrito Federal,Caracas,,,,,,,Miguel,Socolovich,Miguel Angel,205,73,R,R,7/14/2012,6/2/2018,socom001,socolmi01,,7/24/1986
sojolu01,1965,1,3,Venezuela,Distrito Federal,Caracas,,,,,,,Luis,Sojo,Luis Beltran,172,71,R,R,7/14/1990,9/28/2003,sojol001,sojolu01,,1/3/1965
solaito01,1947,1,15,American Samoa,,Nuuuli,1990,2,10,American Samoa,,Tafu,Tony,Solaita,Tolia,210,72,L,L,9/16/1968,9/30/1979,solat101,solaito01,2/10/1990,1/15/1947
solando01,1987,12,17,Colombia,Atlantico,Barranquilla,,,,,,,Donovan,Solano,Donovan,210,68,R,R,5/21/2012,10/5/2022,solad001,solando01,,12/17/1987
solanjh01,1985,8,12,Colombia,Atlantico,Barranquilla,,,,,,,Jhotan,Solano,Jhotan,214,69,R,R,5/29/2012,5/31/2015,solaj002,solanjh01,,8/12/1985
solanju01,1960,1,8,D.R.,El Seibo,Agua Blanca,,,,,,,Julio,Solano,Julio Cesar,160,73,R,R,4/5/1983,4/30/1989,solaj001,solanju01,,1/8/1960
solarya01,1987,7,3,Venezuela,Carabobo,Valencia,,,,,,,Yangervis,Solarte,Yangervis Alfredo,220,71,B,R,4/2/2014,5/6/2019,solay001,solarya01,,7/3/1987
soleral01,1979,10,9,Cuba,Pir del Rio,Pir del Rio,,,,,,,Alay,Soler,Alain,240,73,R,R,5/24/2006,7/2/2006,solea001,soleral01,,10/9/1979
solerjo01,1992,2,25,Cuba,La Haba,La Haba,,,,,,,Jorge,Soler,Jorge Carlos,235,76,R,R,8/27/2014,7/22/2022,solej001,solerjo01,,2/25/1992
solisal01,1987,9,29,Mexico,Baja California,Mexicali,,,,,,,Ali,Solis,Roman Ali,200,72,R,R,9/16/2012,6/8/2014,solia001,solisal01,,9/29/1987
solisma01,1930,7,19,Mexico,San Luis Potosi,Real de Catorce,2001,6,15,Mexico,Nuevo Leon,Monterrey,Marcelino,Solis,Marcelino,185,73,L,L,7/16/1958,9/13/1958,solim101,solisma01,6/15/2001,7/19/1930
soriaal01,1976,1,7,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Alfonso,Soriano,Alfonso Guilleard,195,73,R,R,9/14/1999,7/5/2014,soria001,soriaal01,,1/7/1976
soriajo01,1984,5,18,Mexico,Coahuila,Monclova,,,,,,,Joakim,Soria,Joakim Agustin,205,75,R,R,4/4/2007,9/15/2021,sorij001,soriajo01,,5/18/1984
soriara01,1979,12,19,D.R.,San Pedro de Macoris,San Jose,,,,,,,Rafael,Soriano,Rafael,230,76,R,R,5/10/2002,7/30/2015,sorir001,soriara01,,12/19/1979
sorokmi01,1997,8,4,CAN,AB,Calgary,,,,,,,Mike,Soroka,Michael John Graydon,225,77,R,R,5/1/2018,8/3/2020,sorom001,sorokmi01,,8/4/1997
sosaed01,1996,3,6,Pama,Pama,Pama,,,,,,,Edmundo,Sosa,Edmundo Israel,210,72,R,R,9/23/2018,9/15/2022,sosae001,sosaed01,,3/6/1996
sosael01,1950,6,10,D.R.,La Vega,La Vega,,,,,,,Elias,Sosa,Elias,186,74,R,R,9/8/1972,9/18/1983,sosae101,sosael01,,6/10/1950
sosahe01,1985,7,28,D.R.,El Seibo,El Seibo,,,,,,,Henry,Sosa,Henry,210,73,R,R,8/10/2011,9/27/2011,sosah001,sosahe01,,7/28/1985
sosajo01,1952,12,28,D.R.,Distrito ciol,Santo Domingo,2013,6,8,D.R.,Distrito ciol,Santo Domingo,Jose,Sosa,Jose Ynocencio,158,71,R,R,7/22/1975,9/26/1976,sosaj101,sosajo01,6/8/2013,12/28/1952
sosajo02,1978,4,28,D.R.,Distrito ciol,Santo Domingo,,,,,,,Jorge,Sosa,Jorge Bolivar,220,74,R,R,4/4/2002,10/2/2010,sosaj002,sosajo02,,4/28/1978
sosaju01,1975,8,19,D.R.,Duarte,San Francisco de Macoris,,,,,,,Juan,Sosa,Juan Luis,175,73,R,R,9/10/1999,5/25/2001,sosaj001,sosaju01,,8/19/1975
sosale01,2000,1,25,Venezuela,Bolivar,Puerto Ordaz,,,,,,,Lenyn,Sosa,Lenyn Jose,180,72,R,R,6/23/2022,8/18/2022,sosal001,sosale01,,1/25/2000
sosasa01,1968,11,12,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Sammy,Sosa,Samuel Peralta,165,72,R,R,6/16/1989,9/29/2007,sosas001,sosasa01,,11/12/1968
sotoge01,1983,1,20,P.R.,,San Juan,,,,,,,Geovany,Soto,Geovany,225,73,R,R,9/23/2005,5/7/2017,sotog001,sotoge01,,1/20/1983
sotogi01,1991,5,18,P.R.,,Caroli,,,,,,,Giovanni,Soto,Giovanni Luis,210,74,L,L,9/5/2015,9/27/2015,sotog002,sotogi01,,5/18/1991
sotogr01,1995,2,11,D.R.,San Cristobal,Bajos de Hai,,,,,,,Gregory,Soto,Gregory,234,73,L,L,5/11/2019,10/5/2022,sotog003,sotogr01,,2/11/1995
sotoju01,1998,10,25,D.R.,Distrito ciol,Santo Domingo,,,,,,,Juan,Soto,Juan Jose,224,74,L,L,5/20/2018,10/5/2022,sotoj001,sotoju01,,10/25/1998
sotoli01,2000,6,22,Venezuela,Carabobo,Valencia,,,,,,,Livan,Soto,Livan Enrique,160,72,L,R,9/17/2022,10/5/2022,sotol001,sotoli01,,6/22/2000
sotoma01,1956,7,12,D.R.,Peravia,Bani,,,,,,,Mario,Soto,Mario Melvin,174,72,R,R,7/21/1977,6/16/1988,sotom001,sotoma01,,7/12/1956
sotone01,1989,2,28,P.R.,,Mati,,,,,,,Neftali,Soto,Neftali O.,210,73,R,R,5/18/2013,7/19/2014,soton001,sotone01,,2/28/1989
,,,,,,,,,,,,,,,,,,,,,,,,,
spencjo01,1988,1,22,Australia,Victoria,Grovedale,,,,,,,Josh,Spence,Joshua Patrick William,195,74,L,L,6/24/2011,5/11/2012,spenj001,spencjo01,,1/22/1988
spoljpa01,1970,9,24,CAN,BC,Kelow,,,,,,,Paul,Spoljaric,Paul Nikola,205,75,R,L,4/6/1994,9/28/2000,spolp001,spoljpa01,,9/24/1970
sprined01,1867,,,CAN,ON,Oil Springs,1891,12,17,USA,MN,Minneapolis,Ed,Springer,Edward Ellsworth,187,74,,,1889-07-12,1889-07-12,sprie101,sprined01,1891-12-17,
,,,,,,,,,,,,,,,,,,,,,,,,,
stairma01,1968,2,27,CAN,NB,St. John,,,,,,,Matt,Stairs,Matthew Wade,200,69,L,R,5/29/1992,7/22/2011,staim001,stairma01,,2/27/1968
stanscr01,1982,3,8,Saudi Arabia,,Dammam,,,,,,,Craig,Stansberry,Craig Leo,185,72,R,R,8/25/2007,7/10/2009,stanc001,stanscr01,,3/8/1982
starkco01,1880,11,16,Russia,Permskiy kray,Neu-Norka,1933,1,19,USA,WA,Tacoma,Con,Starkel,Conrad,200,72,R,R,4/19/1906,4/19/1906,starc103,starkco01,1/19/1933,1880-11-16
stedrjo01,1850,6,12,Czech Republic,,,1924,5,11,USA,OH,Cleveland,John,Stedronsky,John C.,,,,,1879-09-26,1879-09-30,stedj101,stedrjo01,5/11/1924,1850-06-12
steelbo01,1894,3,29,CAN,ON,Cassburn,1962,1,27,USA,FL,Ocala,Bob,Steele,Robert Wesley,175,70,B,L,4/17/1916,4/24/1919,steeb103,steelbo01,1/27/1962,1894-03-29
stennre01,1951,4,5,Pama,Colon,Colon,2021,5,18,USA,FL,Coconut Creek,Rennie,Stennett,Reldo Antonio,160,71,R,R,7/10/1971,8/24/1981,stenr101,stennre01,5/18/2021,4/5/1951
stephjo03,1979,11,15,Australia,New South Wales,Sydney,,,,,,,John,Stephens,John Michael,200,73,R,R,7/30/2002,9/29/2002,stepj001,stephjo03,,11/15/1979
,,,,,,,,,,,,,,,,,,,,,,,,,
sterd01,1980,2,12,CAN,ON,London,,,,,,,Adam,Stern,Adam James,190,71,L,R,7/7/2005,5/31/2010,stera001,sterd01,,2/12/1980
stewaan01,1970,12,5,CAN,ON,Oshawa,,,,,,,Andy,Stewart,Andrew David,205,71,R,R,9/6/1997,9/28/1997,stewa001,stewaan01,,12/5/1970
stockph01,1980,1,25,United Kingdom,Greater Manchester,Oldham,,,,,,,Phil,Stockman,Phillip Matthew,240,80,R,R,6/15/2006,6/11/2008,stocp001,stockph01,,1/25/1980
,,,,,,,,,,,,,,,,,,,,,,,,,
stoneto01,1984,12,3,Germany,Rhineland-Palatite,Landstuhl,,,,,,,Tobi,Stoner,Tobi Neal,215,74,B,R,9/10/2009,4/18/2010,stont001,stoneto01,,12/3/1984
stpiema01,1980,4,17,CAN,QC,Quebec,,,,,,,Max,St. Pierre,Maxim Joseph,175,72,R,R,9/4/2010,10/2/2010,stpim001,stpiema01,,4/17/1980
strakle01,1959,10,10,Venezuela,Bolivar,Ciudad Bolivar,,,,,,,Les,Straker,Lester Paul,193,73,R,R,4/11/1987,10/1/1988,stral001,strakle01,,10/10/1959
stroppe01,1985,6,13,D.R.,San Cristobal,San Cristobal,,,,,,,Pedro,Strop,Pedro Angel,220,73,R,R,8/28/2009,4/16/2021,strop001,stroppe01,,6/13/1985
suareal01,1989,10,8,Venezuela,Bolivar,San Felix,,,,,,,Albert,Suarez,Albert Joe,235,75,R,R,5/8/2016,9/26/2017,suara001,suareal01,,10/8/1989
suareeu01,1991,7,18,Venezuela,Bolivar,Puerto Ordaz,,,,,,,Eugenio,Suarez,Eugenio Alejandro,213,71,R,R,6/4/2014,10/4/2022,suare001,suareeu01,,7/18/1991
suarejo01,1998,1,3,Venezuela,Carabobo,guagua,,,,,,,Jose,Suarez,Jose Rances,225,70,L,L,6/2/2019,10/1/2022,suarj001,suarejo01,,1/3/1998
suarelu01,1916,8,24,Cuba,,Alto Songo,1991,6,5,Cuba,La Haba,La Haba,Luis,Suarez,Luis Abelardo,170,71,R,R,5/28/1944,5/28/1944,suarl101,suarelu01,6/5/1991,8/24/1916
suarera01,1995,8,26,Venezuela,Santander,Piedecuesta,,,,,,,Ranger,Suarez,Ranger Jose,217,73,L,L,7/26/2018,10/4/2022,suarr001,suarera01,,8/26/1995
suarero01,1991,3,1,Venezuela,Bolivar,Bolivar,,,,,,,Robert,Suarez,Robert Alexander,210,74,R,R,4/7/2022,10/4/2022,suarr002,suarero01,,3/1/1991
sucreje01,1988,4,30,Venezuela,Sucre,Cuma,,,,,,,Jesus,Sucre,Jesus Marcelo,200,72,R,R,5/24/2013,4/26/2019,sucrj001,sucreje01,,4/30/1988
suerowa01,1991,9,15,D.R.,,Saba Larga,,,,,,,Wander,Suero,Wander,216,76,R,R,5/1/2018,9/15/2021,suerw002,suerowa01,,9/15/1991
suerowi01,1966,11,7,D.R.,Distrito ciol,Santo Domingo,1995,11,30,D.R.,Distrito ciol,Santo Domingo,William,Suero,Williams,175,69,R,R,4/9/1992,7/19/1993,suerw001,suerowi01,11/30/1995,11/7/1966
sullibi01,1853,7,4,Ireland,,,1884,11,13,USA,MA,Holyoke,Bill,Sullivan,William,,,,,1878-08-09,1878-08-10,sullb104,sullibi01,1884-11-13,1853-07-04
sullisl01,1859,,,Ireland,,,1909,10,13,USA,MO,St. Louis,Sleeper,Sullivan,Thomas Jefferson,175,67,R,R,1881-05-03,1884-05-29,sulls101,sullisl01,10/13/1909,
sullite01,1851,,,Ireland,Clare,,1929,7,5,USA,DC,Washington,Ted,Sullivan,Timothy Paul,,,,,1884-07-16,1884-10-18,sullt101,sullite01,7/5/1929,
summeki01,1868,,,CAN,ON,Toronto,1895,10,16,CAN,ON,Toronto,Kid,Summers,William,169,70,R,R,1893-08-05,1893-08-06,summk101,summeki01,1895-10-16,
suthele01,1958,4,6,Cuba,Santiago de Cuba,Santiago de Cuba,,,,,,,Leo,Sutherland,Leordo,165,70,L,L,8/11/1980,10/4/1981,suthl101,suthele01,,4/6/1958
suzukic01,1973,10,22,Japan,Aichi,Nichi Kasugai-gun,,,,,,,Ichiro,Suzuki,Ichiro,175,71,L,R,4/2/2001,3/21/2019,suzui001,suzukic01,,10/22/1973
suzukma01,1975,5,31,Japan,Hyogo,Kobe,,,,,,,Mac,Suzuki,Makoto,195,75,R,R,7/7/1996,6/28/2002,suzum001,suzukma01,,5/31/1975
suzukse01,1994,8,18,Japan,Tokyo,Arakawa,,,,,,,Seiya,Suzuki,Seiya,182,71,R,R,4/7/2022,10/5/2022,suzus001,suzukse01,,8/18/1994
swandma01,1841,7,,Germany,Baden-Wurttemburg,,1906,10,25,USA,NY,Brooklyn,Marty,Swandell,John Martin,146,70,L,L,1872-05-07,1873-08-07,swanm101,swandma01,10/25/1906,
,,,,,,,,,,,,,,,,,,,,,,,,,
swindrj01,1983,7,7,CAN,BC,Vancouver,,,,,,,R. J.,Swindle,Robert Joseph,190,75,L,L,7/7/2008,8/4/2009,swinr001,swindrj01,,7/7/1983
tabatjo01,1988,8,12,Venezuela,Anzoategui,El Tigre,,,,,,,Jose,Tabata,Jose Nicolas,210,71,R,R,6/9/2010,6/25/2015,tabaj002,tabatjo01,,8/12/1988
tadanka01,1980,4,25,Japan,Tokyo,Tokyo,,,,,,,Kazuhito,Tadano,Kazuhito,180,72,R,R,4/27/2004,7/16/2005,tadak001,tadanka01,,4/25/1980
tagucso01,1969,7,2,Japan,Hyogo,Nishinomiya,,,,,,,So,Taguchi,So,170,70,R,R,6/10/2002,10/4/2009,tagus001,tagucso01,,7/2/1969
takahhi01,1975,4,2,Japan,Tokyo,Tokyo,,,,,,,Hisanori,Takahashi,Hisanori,180,70,L,L,4/7/2010,4/11/2013,takah001,takahhi01,,4/2/1975
takahke01,1969,4,16,Japan,Kagawa,Yokohama,,,,,,,Ken,Takahashi,Ken,200,72,L,L,5/2/2009,9/25/2009,takak001,takahke01,,4/16/1969
takatsh01,1968,11,25,Japan,Hiroshima,Hiroshima,,,,,,,Shingo,Takatsu,Shingo,180,72,R,R,4/9/2004,10/2/2005,takas001,takatsh01,,11/25/1968
takke01,1981,5,20,Japan,Fukuoka,Chikushino,,,,,,,Kensuke,Taka,Kensuke,170,69,L,R,7/9/2013,7/28/2013,tak001,takke01,,5/20/1981
takma01,1988,11,1,Japan,Hyogo,Itami,,,,,,,Masahiro,Taka,Masahiro,218,75,R,R,4/4/2014,9/23/2020,tam001,takma01,,11/1/1988
tapiado01,1991,8,4,D.R.,Distrito ciol,Santo Domingo,,,,,,,Domingo,Tapia,Domingo Rafael,263,75,R,R,9/11/2020,9/10/2022,tapid001,tapiado01,,8/4/1991
tapiara01,1994,2,4,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Raimel,Tapia,Raimel Antonio,175,75,L,L,9/2/2016,10/5/2022,tapir001,tapiara01,,2/4/1994
tartada01,1962,10,30,P.R.,,San Juan,,,,,,,Danny,Tartabull,Danilo,185,73,R,R,9/7/1984,4/7/1997,tartd001,tartada01,,10/30/1962
tartajo01,1938,11,27,Cuba,Cienfuegos,Cienfuegos,,,,,,,Jose,Tartabull,Jose Milages,165,71,L,L,4/10/1962,7/7/1970,tartj101,tartajo01,,11/27/1938
tateyyo01,1975,12,26,Japan,Osaka,Daito,,,,,,,Yoshinori,Tateyama,Yoshinori,165,70,R,R,5/24/2011,9/26/2012,tatey001,tateyyo01,,12/26/1975
tatisfe01,1975,1,1,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Ferndo,Tatis,Ferndo,185,71,R,R,7/26/1997,7/4/2010,tatif001,tatisfe01,,1/1/1975
tatisfe02,1999,1,2,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Ferndo,Tatis,Ferndo Gabriel,217,75,R,R,3/28/2019,10/3/2021,tatif002,tatisfe02,,1/2/1999
tatisra01,1973,1,5,D.R.,Monte Cristi,Guayubin,,,,,,,Ramon,Tatis,Ramon Francisco,185,74,L,L,4/6/1997,9/27/1998,tatir001,tatisra01,,1/5/1973
tavarje01,1971,3,26,D.R.,Distrito ciol,Santo Domingo,,,,,,,Jesus,Tavarez,Jesus Rafael,170,72,B,R,5/23/1994,6/15/1998,tavaj002,tavarje01,,3/26/1971
tavarju01,1973,5,22,D.R.,Santiago,Santiago,,,,,,,Julian,Tavarez,Julian,165,74,L,R,8/7/1993,7/19/2009,tavaj001,tavarju01,,5/22/1973
taveral01,1955,10,9,D.R.,Santiago,Santiago,,,,,,,Alex,Taveras,Alejandro Antonio,155,70,R,R,9/9/1976,10/2/1983,tavea101,taveral01,,10/9/1955
taverfr01,1949,12,24,D.R.,Monte Cristi,Las Matas de Santa Cruz,,,,,,,Frank,Taveras,Franklin Crisostomo,155,72,R,R,9/25/1971,7/25/1982,tavef101,taverfr01,,12/24/1949
taverle01,1998,9,8,D.R.,Hermas Mirabal,Teres,,,,,,,Leody,Taveras,Leody,195,74,B,R,7/24/2020,10/5/2022,tavel001,taverle01,,9/8/1998
taveros01,1992,6,19,D.R.,Puerto Plata,Puerto Plata,2014,10,26,D.R.,Puerto Plata,Puerto Plata,Oscar,Taveras,Oscar Francisco,200,74,L,L,5/31/2014,9/28/2014,taveo001,taveros01,10/26/2014,6/19/1992
taverwi01,1981,12,25,D.R.,Hermas Mirabal,Teres,,,,,,,Willy,Taveras,Willy,180,72,R,R,9/6/2004,5/15/2010,tavew001,taverwi01,,12/25/1981
tayloro01,1937,12,13,CAN,ON,Toronto,,,,,,,Ron,Taylor,Rold Wesley,195,73,R,R,4/11/1962,5/14/1972,taylr101,tayloro01,,12/13/1937
tayloto02,1935,12,19,Cuba,Matanzas,Central Alava,2020,7,16,USA,FL,Hialeah,Tony,Taylor,Antonio Nemesio,170,69,R,R,4/15/1958,9/29/1976,taylt101,tayloto02,7/16/2020,12/19/1935
tazawju01,1986,6,6,Japan,Kagawa,Yokohama,,,,,,,Junichi,Tazawa,Junichi,200,71,R,R,8/7/2009,9/30/2018,tazaj001,tazawju01,,6/6/1986
teherju01,1991,1,27,Colombia,Bolivar,Cartage,,,,,,,Julio,Teheran,Julio Alberto,205,74,R,R,5/7/2011,4/3/2021,tehej001,teherju01,,1/27/1991
tejadmi01,1974,5,25,D.R.,Peravia,Bani,,,,,,,Miguel,Tejada,Miguel Odalis,220,69,R,R,8/27/1997,8/10/2013,tejam001,tejadmi01,,5/25/1974
tejadru01,1989,10,27,Pama,Veraguas,Santiago,,,,,,,Ruben,Tejada,Ruben Dario,200,71,R,R,4/7/2010,8/20/2019,tejar001,tejadru01,,10/27/1989
tejadwi01,1962,11,12,D.R.,Distrito ciol,Santo Domingo,,,,,,,Wilfredo,Tejada,Wilfredo Aristides,175,72,R,R,9/9/1986,10/2/1988,tejaw001,tejadwi01,,11/12/1962
tejedan01,1998,5,1,D.R.,Peravia,Bani,,,,,,,Anderson,Tejeda,Anderson Alexander,200,72,B,R,8/6/2020,4/16/2021,tejea001,tejedan01,,5/1/1998
