year,category,winner,entity
2014,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To BRAD WALKER, D. SCOTT DEWALD, BILL WERNER, GREG PETTITT and FRANK PORADISH for their contributions furthering the design and refinement of the Texas Instruments DLP Cinema projection technology, whose high level of performance enabled color-accurate digital intermediate preview and motion picture theatrical presentation."
2014,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To ICHIRO TSUTSUI, MASAHIRO TAKE, MITSUYASU TAMURA and MITSURU ASANO for the development of the Sony BVM-E Series Professional OLED Master Monitor."
2014,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To JOHN FREDERICK, BOB MYERS, KARL RASCHE and TOM LIANZA for the development of the HP DreamColor LP2480zx Professional Display."
2014,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To PETER BRAUN for the concept and development of the MAT-Towercam Twin Peek, a portable, remote-controlled, telescoping column that smoothly positions a camera up to 24 feet vertically."
2014,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To ROBERT NAGLE and ALLAN PADELFORD for The Biscuit Jr. self-propelled, high-performance, drivable camera and vehicle platform."
2014,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To HAROLD MILLIGAN, STEVEN KRYCHO and REINER DOETZKIES for the implementation engineering in the development of the Texas Instruments DLP Cinema digital projection technology."
2014,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To CARY PHILLIPS, NICOLAS POPRAVKA, PHILIP PETERSON and COLETTE MULLENHOFF for the architecture, development and creation of the artist-driven interface of the ILM Shape Sculpting System."
2014,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To TIM COTTER, ROGER VAN DER LAAN, KEN PEARCE and GREG LaSALLE for the innovative design and development of the MOVA Facial Performance Capture system."
2014,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To DAN PIPONI, KIM LIBRERI and GEORGE BORSHUKOV for their pioneering work in the development of Universal Capture at ESC Entertainment."
2014,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To MARCO REVELANT for the original concepts and artistic vision, and to ALASDAIR COULL and SHANE COOPER for the original architectural and engineering design, of the Barbershop hair grooming system at Weta Digital."
2014,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To MICHAEL SECHREST for the modeling design and implementation, CHRIS KING for the real-time interactive engineering, and GREG CROFT for the user interface design and implementation of SpeedTree Cinema."
2014,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To SCOTT PETERSON, JEFF BUDSBERG and JONATHAN GIBBS for the design and implementation of the DreamWorks Animation Foliage System."
2014,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To ERWIN COUMANS for the development of the Bullet physics library, and to NAFEES BIN ZAFAR and STEPHEN MARSHALL for the separate development of two large-scale destruction simulation systems based on Bullet."
2014,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To BRICE CRISWELL and RON FEDKIW for the development of the ILM PhysBAM Destruction System.
2014,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To BEN COLE for the design of the Kali Destruction System, to ERIC PARKER for the development of the Digital Molecular Matter toolkit, and to JAMES O'BRIEN for his influential research on the finite element methods that served as a foundation for these tools."
2014,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To MAGNUS WRENNINGE for leading the design and development of Field3D.
2014,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To ROBERT BRIDSON for early conceptualization of sparse-tiled voxel data structures and their application to modeling and simulation.
2014,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To KEN MUSETH, PETER CUCKA and MIHAI ALDÃ‰N for the creation of OpenVDB."
2014,AWARD OF COMMENDATION,TRUE,"To Steven Tiffen, Jeff Cohen and Michael Fecik for their pioneering work in developing dye-based filters that reduce IR contamination when neutral density filters are used with digital cameras."
2015,ACTOR IN A LEADING ROLE,TRUE,Leonardo DiCaprio
2015,ACTOR IN A SUPPORTING ROLE,TRUE,Mark Rylance
2015,ACTRESS IN A LEADING ROLE,TRUE,Brie Larson
2015,ACTRESS IN A SUPPORTING ROLE,TRUE,Alicia Vikander
2015,ANIMATED FEATURE FILM,TRUE,Inside Out
2015,CINEMATOGRAPHY,TRUE,The Revenant
2015,COSTUME DESIGN,TRUE,Mad Max: Fury Road
2015,DIRECTING,TRUE,The Revenant
2015,DOCUMENTARY (Feature),TRUE,Amy
2015,DOCUMENTARY (Short Subject),TRUE,A Girl in the River: The Price of Forgiveness
2015,FILM EDITING,TRUE,Mad Max: Fury Road
2015,FOREIGN LANGUAGE FILM,TRUE,Son of Saul
2015,MAKEUP AND HAIRSTYLING,TRUE,Mad Max: Fury Road
2015,MUSIC (Original Score),TRUE,The Hateful Eight
2015,MUSIC (Original Song),TRUE,Spectre
2015,BEST PICTURE,TRUE,Spotlight
2015,PRODUCTION DESIGN,TRUE,Mad Max: Fury Road
2015,SHORT FILM (Animated),TRUE,Bear Story
2015,SHORT FILM (Live Action),TRUE,Stutterer
2015,SOUND EDITING,TRUE,Mad Max: Fury Road
2015,SOUND MIXING,TRUE,Mad Max: Fury Road
2015,VISUAL EFFECTS,TRUE,Ex Machina
2015,WRITING (Adapted Screenplay),TRUE,The Big Short
2015,WRITING (Original Screenplay),TRUE,Spotlight
2015,JEAN HERSHOLT HUMANITARIAN AWARD,TRUE,Debbie Reynolds
2015,HONORARY AWARD,TRUE,"To Spike Lee, filmmaker, educator, motivator, iconoclast, artist."
2015,HONORARY AWARD,TRUE,"To Gena Rowlands, who has illuminated the human experience through her brilliant, passionate and fearless performances."
2015,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,To BRIAN McLEAN and MARTIN MEUNIER for pioneering the use of rapid prototyping for character animation in stop-motion film production.
2015,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To JACK GREASLEY, KIYOYUKI NAKAGAKI, DUNCAN HOPKINS and CARL RAND for the design and engineering of the MARI 3D texture painting system."
2015,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To MICHAEL JOHN KEESLING for the design and development of Image Shaker, an optical system that convincingly creates the illusion of the camera shaking in a variable and repeatable manner."
2015,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To DAVID McINTOSH, STEVE SMITH, MIKE BRANHAM and MICHAEL KIRILENKO for the engineering and development of the Aircover Inflatables Airwall."
2015,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To TREVOR DAVIES, THOMAS WAN, JON SCOTT MILLER, JARED SMITH and MATTHEW ROBINSON for the development of the Dolby Laboratories PRM Series Reference Color Monitors."
2015,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To RONALD MALLET and CHRISTOPH BREGLER for the design and engineering of the Industrial Light & Magic Geometry Tracker, a novel, general-purpose tracker and solver."
2015,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To JIM HOURIHAN, ALAN TROMBLA and SETH ROSENTHAL for the design and development of the Tweak Software RV system, a highly extensible media player system."
2015,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To RICHARD CHUANG and RAHUL C. THAKKAR for the groundbreaking design, and to ANDREW PILGRIM, STEWART BIRNAM and MARK KIRK for the review workflows and advanced playback features, of the DreamWorks Animation Media Review System."
2015,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To KEITH GOLDFARB, STEVE LINN, BRIAN GREEN and RAYMOND CHIH for the development of the Rhythm & Hues Global DDR System."
2015,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To J ROBERT RAY, COTTALANGO LEON and SAM RICHARDS for the design, engineering and continuous development of Sony Pictures Imageworks Itview."
2015,SCIENTIFIC AND TECHNICAL AWARD (Special Award),TRUE,"To the Society of Motion Picture and Television Engineers - For one hundred years, the Society's members have nurtured technology, provided essential standards, and offered the expertise, support, tools and infrastructure for the creation and post-production of motion pictures."
2016,ACTOR IN A LEADING ROLE,TRUE,Casey Affleck
2016,ACTOR IN A SUPPORTING ROLE,TRUE,Mahershala Ali
2016,ACTRESS IN A LEADING ROLE,TRUE,Emma Stone
2016,ACTRESS IN A SUPPORTING ROLE,TRUE,Viola Davis
2016,ANIMATED FEATURE FILM,TRUE,Zootopia
2016,CINEMATOGRAPHY,TRUE,La La Land
2016,COSTUME DESIGN,TRUE,Fantastic Beasts and Where to Find Them
2016,DIRECTING,TRUE,La La Land
2016,DOCUMENTARY (Feature),TRUE,O.J.: Made in America
2016,DOCUMENTARY (Short Subject),TRUE,The White Helmets
2016,FILM EDITING,TRUE,Hacksaw Ridge
2016,FOREIGN LANGUAGE FILM,TRUE,The Salesman
2016,MAKEUP AND HAIRSTYLING,TRUE,Suicide Squad
2016,MUSIC (Original Score),TRUE,La La Land
2016,MUSIC (Original Song),TRUE,La La Land
2016,BEST PICTURE,TRUE,Moonlight
2016,PRODUCTION DESIGN,TRUE,La La Land
2016,SHORT FILM (Animated),TRUE,Piper
2016,SHORT FILM (Live Action),TRUE,Sing
2016,SOUND EDITING,TRUE,Arrival
2016,SOUND MIXING,TRUE,Hacksaw Ridge
2016,VISUAL EFFECTS,TRUE,The Jungle Book
2016,WRITING (Adapted Screenplay),TRUE,Moonlight
2016,WRITING (Original Screenplay),TRUE,Manchester by the Sea
2016,HONORARY AWARD,TRUE,"To Jackie Chan, an international film star who has captivated millions with his wit, boundless energy and unparalleled athletic artistry."
2016,HONORARY AWARD,TRUE,"To Anne V. Coates, in recognition of a film editing career of remarkable breadth and exceptional collaborative achievement."
2016,HONORARY AWARD,TRUE,"To Lynn Stalmaster, a true pioneer whose keen insight and inspired creativity transformed the art of motion picture casting."
2016,HONORARY AWARD,TRUE,"To Frederick Wiseman, whose masterful and distinctive documentaries examine the familiar and reveal the unexpected."
2016,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,To ARRI for the pioneering design and engineering of the Super 35 format Alexa digital camera system.
2016,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,To RED DIGITAL CINEMA for the pioneering design and evolution of the RED Epic digital cinema cameras with upgradeable full-frame image sensors.
2016,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To SONY for the development of the F65 CineAlta camera with its pioneering high-resolution imaging sensor, excellent dynamic range, and full 4K output."
2016,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,To PANAVISION and SONY for the conception and development of the groundbreaking Genesis digital motion picture camera.
2016,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To MARCOS FAJARDO for the creative vision and original implementation of the Arnold Renderer, and to CHRISTOPHER KULLA, ALAN KING, THIAGO IZE and CLIFFORD STEIN for their highly optimized geometry engine and novel ray-tracing algorithms which unify the rendering of curves, surfaces, volumetrics and subsurface scattering as developed at Sony Pictures Imageworks and Solid Angle SL."
2016,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To VLADIMIR KOYLAZOV for the original concept, design and implementation of V-Ray from Chaos Group."
2016,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To LUCA FASCIONE, J.P. LEWIS and IAIN MATTHEWS for the design, engineering, and development of the FACETS facial performance capture and solving system at Weta Digital."
2016,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To STEVEN ROSENBLUTH, JOSHUA BARRATT, ROBERT NOLTY and ARCHIE TE for the engineering and development of the Concept Overdrive motion system."
2016,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To THOMSON GRASS VALLEY for the design and engineering of the pioneering Viper FilmStream digital camera system.
2016,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To LARRY GRITZ for the design, implementation and dissemination of Open Shading Language (OSL)."
2016,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To CARL LUDWIG, EUGENE TROUBETZKOY and MAURICE VAN SWAAIJ for the pioneering development of the CGI Studio renderer at Blue Sky Studios."
2016,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To BRIAN WHITED for the design and development of the Meander drawing system at Walt Disney Animation Studios.
2016,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To MARK RAPPAPORT for the concept, design and development, to SCOTT OSHITA for the motion analysis and CAD design, to JEFF CRUTS for the development of the faux-hair finish techniques, and to TODD MINOBE for the character articulation and drive-train mechanisms, of the Creature Effects Animatronic Horse Puppet."
2016,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To GLENN SANDERS and HOWARD STARK for the design and engineering of the Zaxcom Digital Wireless Microphone System.
2016,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To DAVID THOMAS, LAWRENCE E. FISHER and DAVID BUNDY for the design, development and engineering of the Lectrosonics Digital Hybrid Wireless Microphone System."
2016,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To PARAG HAVALDAR for the development of expression-based facial performance-capture technology at Sony Pictures Imageworks.
2016,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To NICHOLAS APOSTOLOFF and GEOFF WEDIG for the design and development of animation rig-based facial performance-capture systems at ImageMovers Digital and Digital Domain.
2016,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To KIRAN BHAT, MICHAEL KOPERWAS, BRIAN CANTWELL and PAIGE WARNER for the design and development of the ILM facial performance-capture solving system."
2017,ACTOR IN A LEADING ROLE,TRUE,Gary Oldman
2017,ACTOR IN A SUPPORTING ROLE,TRUE,Sam Rockwell
2017,ACTRESS IN A LEADING ROLE,TRUE,Frances McDormand
2017,ACTRESS IN A SUPPORTING ROLE,TRUE,Allison Janney
2017,ANIMATED FEATURE FILM,TRUE,Coco
2017,CINEMATOGRAPHY,TRUE,Blade Runner 2049
2017,COSTUME DESIGN,TRUE,Phantom Thread
2017,DIRECTING,TRUE,The Shape of Water
2017,DOCUMENTARY (Feature),TRUE,Icarus
2017,DOCUMENTARY (Short Subject),TRUE,Heaven Is a Traffic Jam on the 405
2017,FILM EDITING,TRUE,Dunkirk
2017,FOREIGN LANGUAGE FILM,TRUE,A Fantastic Woman
2017,MAKEUP AND HAIRSTYLING,TRUE,Darkest Hour
2017,MUSIC (Original Score),TRUE,The Shape of Water
2017,MUSIC (Original Song),TRUE,Coco
2017,BEST PICTURE,TRUE,The Shape of Water
2017,PRODUCTION DESIGN,TRUE,The Shape of Water
2017,SHORT FILM (Animated),TRUE,Dear Basketball
2017,SHORT FILM (Live Action),TRUE,The Silent Child
2017,SOUND EDITING,TRUE,Dunkirk
2017,SOUND MIXING,TRUE,Dunkirk
2017,VISUAL EFFECTS,TRUE,Blade Runner 2049
2017,WRITING (Adapted Screenplay),TRUE,Call Me by Your Name
2017,WRITING (Original Screenplay),TRUE,Get Out
2017,SPECIAL AWARD,TRUE,"To Alejandro G. IÃ±Ã¡rritu's CARNE y ARENA virtual reality installation, in recognition of a visionary and powerful experience in storytelling."
2017,HONORARY AWARD,TRUE,"To Charles Burnett, a resolutely independent and influential film pioneer who has chronicled the lives of black Americans with eloquence and insight."
2017,HONORARY AWARD,TRUE,"To Owen Roizman, whose expansive visual style and technical innovation have advanced the art of cinematography."
2017,HONORARY AWARD,TRUE,"To Donald Sutherland for a lifetime of indelible characters, rendered with unwavering truthfulness."
2017,HONORARY AWARD,TRUE,"To AgnÃ¨s Varda, whose compassion and curiosity inform a uniquely personal cinema."
2017,GORDON E. SAWYER AWARD,TRUE,Jonathan Erland
2017,SCIENTIFIC AND TECHNICAL AWARD (Academy Award of Merit),TRUE,To MARK ELENDT and SIDE EFFECTS SOFTWARE for the creation and development of the Houdini visual effects and animation system.
2017,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To JOHN COYLE, BRAD HURNDELL, VIKAS SATHAYE and SHANE BUCKHAM for the concept, design, engineering and implementation of the Shotover K1 Camera System."
2017,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To JEFF LAIT, MARK TUCKER, CRISTIN BARGHIEL and JOHN LYNCH for their contributions to the design and architecture of the Houdini visual effects and animation system."
2017,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To BILL SPITZAK and JONATHAN EGSTAD for the visionary design, development and stewardship of the Nuke compositing system."
2017,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To ABIGAIL BRADY, JON WADELTON and JERRY HUXTABLE for their significant contributions to the architecture and extensibility of the Nuke compositing system."
2017,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To LEONARD CHAPMAN for the overall concept, design and development, to STANISLAV GORBATOV for the electronic system design, and to DAVID GASPARIAN and SOUHAIL ISSA for the mechanical design and integration of the Hydrascope telescoping camera crane systems."
2017,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To JASON SMITH and JEFF WHITE for the original design, and to RACHEL MARIE ROSE and MICHAEL JUSTIN LEE JUTAN for the architecture and engineering, of the BlockParty procedural rigging system at Industrial Light & Magic."
